A-Party Number,Total Calls,Unique B-Parties,Average Call Duration,Call Success Rate,Spam
990016603926,678,472,8333,0.77,0
990081640570,627,516,7468,0.55,0
990043148951,669,608,9102,0.8,0
990022898412,931,480,9515,0.6,0
990046505026,665,485,9672,0.67,0
990079850508,576,733,10607,0.81,0
990037605921,731,385,10675,0.79,0
990001117152,841,543,8800,0.9,0
990037266137,1899,1720,5500,0.29,1
990098011177,527,541,9868,0.67,0
990000131946,646,528,8740,0.83,0
990035433693,1231,407,8824,0.79,0
990088787745,838,589,9943,0.79,0
990099856962,700,488,8678,0.66,0
990036185197,802,355,9605,0.67,0
990029490942,301,437,8995,0.84,0
990034232193,359,504,10444,0.82,0
990083457278,636,497,9969,0.68,0
990057034545,680,415,10060,0.83,0
990079101233,756,556,10779,0.82,0
990000634039,530,749,8395,0.69,0
990066023627,688,399,9745,0.75,0
990096168762,667,634,9926,0.73,0
990042432898,528,359,11722,0.48,0
990004715954,2419,1171,3907,0.27,1
990075234739,653,589,8777,0.54,0
990050187057,566,535,8703,0.61,0
990059801484,931,602,9671,0.81,0
990024178891,1637,1342,4995,0.18,1
990063001958,433,503,10828,0.62,0
990068348146,832,344,6849,0.72,0
990003412230,888,543,8602,0.75,0
990041081678,343,662,10057,0.75,0
990027922655,482,536,9699,0.56,0
990011009469,520,414,9222,0.6,0
990055812127,608,818,7936,0.56,0
990023918577,618,501,8276,0.69,0
990066728116,486,462,8844,0.94,0
990066011613,840,409,8591,0.76,0
990054636851,790,687,9094,0.78,0
990011249531,627,475,9298,0.65,0
990004973658,599,553,10213,0.71,0
990020938469,475,640,9676,0.82,0
990044294626,450,533,9833,0.92,0
990002087301,435,552,9648,0.77,0
990068392883,878,393,9190,0.64,0
990044373142,686,242,10273,0.5,0
990054867967,538,494,8152,0.71,0
990076766122,1024,594,8534,0.72,0
990077218550,818,403,7936,0.76,0
990091916490,712,786,9677,0.8,0
990093318628,735,422,8502,0.64,0
990048254144,645,516,9480,0.68,0
990017826473,733,608,7801,0.67,0
990053772261,1893,1402,4275,0.35,1
990007712095,1030,500,9088,0.71,0
990084805229,415,563,8131,0.61,0
990069583416,574,526,7828,0.6,0
990004338768,994,963,9112,0.59,0
990041682091,958,687,9207,0.73,0
990012292309,1001,528,10252,0.55,0
990096821941,825,649,8816,0.79,0
990022479872,566,615,9060,0.85,0
990092735695,1095,312,7038,0.78,0
990061455155,665,265,8575,0.71,0
990017765367,789,540,9106,0.79,0
990076803065,425,492,8990,0.52,0
990008213365,1025,588,9903,0.75,0
990044582112,614,649,10668,0.65,0
990059040550,638,612,9683,0.77,0
990045323682,780,554,8426,0.78,0
990071674510,988,634,7954,0.6,0
990090364699,724,553,10160,0.63,0
990049749521,666,727,8863,0.68,0
990069588008,489,601,10592,0.72,0
990086437258,590,537,9747,0.63,0
990060399750,452,678,8895,0.76,0
990067188126,599,198,10422,0.87,0
990015858760,1073,664,8964,0.51,0
990065913619,350,777,8047,0.72,0
990036973241,502,580,10093,0.54,0
990017265381,840,669,7014,0.59,0
990077648188,582,635,9841,0.74,0
990081130469,412,612,10191,0.87,0
990043570310,467,609,9538,0.71,0
990079535152,824,442,7739,0.74,0
990083682587,515,554,9723,0.77,0
990063987180,763,690,9775,0.61,0
990004242887,600,568,9254,0.86,0
990043228609,1116,268,9409,0.83,0
990021852121,776,680,7759,0.56,0
990012611808,776,472,10440,0.82,0
990084919805,965,676,9275,0.7,0
990032088455,1982,883,5301,0.3,1
990072892820,1002,605,9474,0.8,0
990035020976,650,664,9052,0.76,0
990044803226,618,389,8871,0.68,0
990091061617,1063,629,9992,0.78,0
990010421297,234,698,8705,0.54,0
990019568501,2211,1159,4596,0.31,1
990046639522,563,527,9465,0.77,0
990042689542,746,515,8037,0.59,0
990071557175,770,739,10091,0.68,0
990061453401,1123,515,7810,0.85,0
990022139493,229,723,8493,0.81,0
990013081949,712,745,8691,0.82,0
990019965423,748,442,8635,0.81,0
990077413334,1097,425,9773,0.79,0
990046291342,941,733,9055,0.66,0
990069268147,992,500,8686,0.5,0
990086229238,867,643,9428,0.9,0
990081735912,996,562,10691,0.74,0
990063590973,1488,1178,7134,0.2,1
990019379400,547,849,8144,0.71,0
990085956712,1102,387,9326,0.66,0
990008678494,1693,545,1770,0.32,1
990022243083,835,543,9280,0.82,0
990000744902,1024,533,10340,0.55,0
990097531196,573,209,7709,0.78,0
990028323349,715,553,7960,0.81,0
990056101842,709,432,9708,0.66,0
990070241131,921,470,10371,0.74,0
990097629135,483,536,10546,0.57,0
990029289118,942,532,9123,0.68,0
990064284994,693,418,8707,0.69,0
990000628124,885,645,8784,0.78,0
990068332172,1038,265,10276,0.62,0
990046400185,1103,612,8852,0.88,0
990089258771,716,704,7028,0.82,0
990056225492,948,499,7028,0.65,0
990052158537,425,735,9109,0.73,0
990039134120,798,282,8625,0.83,0
990002606296,2125,964,3722,0.09,1
990062125268,248,502,8718,0.89,0
990045243385,539,957,9920,0.82,0
990047018398,513,792,9190,0.68,0
990019748573,791,558,8283,0.53,0
990060680724,961,479,9040,0.67,0
990075264731,722,590,8236,0.69,0
990075291247,348,364,7673,0.89,0
990007316455,1902,1114,4767,0.33,1
990095865261,1477,940,3068,0.32,1
990006815997,509,432,8889,0.75,0
990027681626,2275,1236,5023,0.23,1
990050941016,551,429,8561,0.79,0
990025497731,551,485,8459,0.65,0
990089562513,768,628,11530,0.83,0
990033486447,909,529,9258,0.61,0
990011741750,2120,950,3846,0.18,1
990062697741,836,480,8294,0.72,0
990042762156,673,620,8370,0.44,0
990009087752,1163,487,7552,0.69,0
990021467970,880,618,7194,0.58,0
990076095841,661,440,8125,0.65,0
990004426400,788,700,9314,0.82,0
990098557330,911,283,9984,0.64,0
990094332561,1484,1609,4296,0.18,1
990047588391,793,722,8589,0.63,0
990046802802,437,367,10656,0.76,0
990065348863,1484,1218,3707,0.4,1
990005346043,747,772,9874,0.72,0
990050290232,1739,879,2849,0.29,1
990056432999,869,561,9024,0.81,0
990072336036,813,734,9599,0.6,0
990065761341,258,566,10842,0.78,0
990097477000,505,384,9769,0.67,0
990034916747,941,461,8712,0.73,0
990063907916,557,588,9638,0.77,0
990027752903,652,483,10062,0.57,0
990008895081,787,278,9363,0.76,0
990019985267,651,676,9275,0.74,0
990088793732,2280,1301,5937,0.14,1
990088860755,1350,1439,2559,0.17,1
990053218782,616,748,10585,0.67,0
990068814516,760,462,10312,0.61,0
990081348154,1052,983,2584,0.3,1
990096914534,945,618,7764,0.8,0
990086495596,740,418,9744,0.72,0
990072588639,721,556,7093,0.75,0
990051545482,568,825,8543,0.58,0
990027668241,718,483,10377,0.63,0
990099095433,719,417,10138,0.63,0
990023004547,759,575,7939,0.7,0
990033544553,625,375,8544,0.82,0
990041918536,348,798,9696,0.71,0
990047646558,728,559,9645,0.82,0
990068361601,1227,664,7287,0.65,0
990013781378,2417,1426,4644,0.15,1
990033937713,984,779,10866,0.81,0
990048534039,2316,1476,5570,0.44,1
990061933877,732,637,9236,0.64,0
990091499223,910,621,10405,0.64,0
990017593286,724,449,7810,0.72,0
990055611543,1819,1478,3569,0.41,1
990034562505,499,645,8553,0.53,0
990042410233,485,662,9098,0.7,0
990009985861,1905,685,3164,0.47,1
990026514651,750,597,9123,0.69,0
990069564321,774,555,7306,0.73,0
990067905963,780,322,9566,0.75,0
990066794147,1247,193,8395,0.8,0
990098355492,983,344,8300,0.86,0
990047077287,715,769,8299,0.76,0
990096465836,462,409,10414,0.7,0
990071410543,936,620,8404,0.85,0
990070506514,832,553,7510,0.78,0
990091002644,449,618,7193,0.75,0
990073446973,1473,1110,3055,0.26,1
990086283914,714,263,9090,0.72,0
990040195342,790,610,10182,0.77,0
990016951919,888,987,10356,0.81,0
990004617910,596,731,9659,0.72,0
990081374647,640,354,10440,0.61,0
990047281260,1630,1304,4900,0.26,1
990065109142,836,337,9661,0.63,0
990006691081,536,503,10399,0.72,0
990020808983,595,746,10183,0.45,0
990061388161,348,536,8890,0.56,0
990076260852,672,380,8499,0.77,0
990085656391,676,933,8936,0.85,0
990052870840,919,559,9235,0.68,0
990049949617,2499,1691,3318,0.26,1
990055007894,915,509,7697,0.82,0
990085857401,782,439,8939,0.78,0
990043330921,1694,901,5415,0.41,1
990005988157,675,449,9249,0.8,0
990013092652,503,603,6826,0.69,0
990025108801,758,325,9266,0.78,0
990086151602,645,567,10238,0.75,0
990038098976,907,557,7577,0.56,0
990002377503,753,800,8379,0.61,0
990085918414,798,584,7912,0.68,0
990067858649,547,513,7535,0.76,0
990034694999,505,431,10185,0.78,0
990045791354,1140,1602,2976,0.31,1
990000620898,817,574,9290,0.58,0
990052032231,1712,1108,3930,0.38,1
990066541437,699,490,7379,0.82,0
990003214716,902,523,8731,0.64,0
990097351217,523,498,9086,0.69,0
990078465933,1093,753,10057,0.81,0
990009278710,625,557,10491,0.62,0
990063291629,846,595,9258,0.8,0
990020763925,1051,284,9919,0.67,0
990043822538,819,434,10370,0.73,0
990015705131,1101,897,8941,0.59,0
990035541992,861,557,9225,0.64,0
990063256504,624,559,9811,0.5,0
990024017126,790,651,10394,0.87,0
990086248955,649,713,9893,0.93,0
990041109433,583,569,8334,0.82,0
990059180233,789,573,8504,0.77,0
990030007585,815,588,10078,0.77,0
990078888082,695,648,9323,0.73,0
990036535541,769,479,8321,0.6,0
990001861405,854,505,8290,0.69,0
990080446229,649,284,9887,0.73,0
990061558239,515,390,9405,0.6,0
990058492388,387,704,9538,0.56,0
990051536095,790,494,8755,0.55,0
990080172435,1785,1296,2174,0.23,1
990007609381,714,461,9175,0.6,0
990046100354,936,295,9300,0.79,0
990083799387,529,830,9262,0.71,0
990003648223,2208,764,4159,0.41,1
990013985348,657,509,11209,0.62,0
990098225650,1066,472,8963,0.7,0
990094428392,1757,1289,3464,0.3,1
990022440569,709,270,8582,0.71,0
990032913421,2112,1177,5658,0.38,1
990078009158,528,478,9297,0.8,0
990024316033,577,713,8226,0.87,0
990023084502,799,483,8554,0.71,0
990033702471,709,511,7671,0.65,0
990030824655,569,406,9033,0.7,0
990079751474,755,620,9851,0.67,0
990066060651,553,461,9571,0.79,0
990089246315,884,610,7223,0.58,0
990085140610,561,589,10503,0.62,0
990064088554,1012,646,9705,0.63,0
990023790763,1161,478,8377,0.84,0
990098910872,339,565,9360,0.71,0
990011746873,967,658,8092,0.75,0
990014139647,985,312,9182,0.56,0
990001374807,914,301,10083,0.74,0
990018957514,575,431,9181,0.62,0
990096293366,920,518,7711,0.72,0
990029146145,674,587,9107,0.54,0
990070355671,385,614,7717,0.67,0
990043984492,720,664,9150,0.77,0
990000650938,756,555,9944,0.69,0
990075591710,596,524,9316,0.78,0
990051966966,435,254,9816,0.68,0
990058699432,914,664,8339,0.63,0
990045730961,631,558,9301,0.68,0
990008036032,901,494,8517,0.74,0
990034190714,568,708,9895,0.68,0
990005650277,625,560,9692,0.72,0
990054015035,775,331,9706,0.75,0
990063834701,438,631,8108,0.58,0
990094414804,985,459,10463,0.67,0
990052757047,467,574,8726,0.79,0
990060320327,408,839,9238,0.68,0
990038558849,789,537,8386,0.8,0
990009660470,372,515,6536,0.72,0
990084680506,448,436,8799,0.73,0
990091806655,610,554,8066,0.92,0
990000876388,692,531,8275,0.86,0
990003625155,440,288,9674,0.97,0
990092298315,989,555,9113,0.63,0
990078318389,720,634,8824,0.77,0
990007936981,484,462,8525,0.64,0
990052715053,671,470,8542,0.77,0
990026367458,253,641,10005,0.57,0
990085550102,644,433,9793,0.57,0
990014211859,793,579,10397,0.63,0
990026404980,830,412,9948,0.85,0
990065064631,605,351,7036,0.75,0
990058758310,1219,472,8510,0.81,0
990019732709,2603,1253,3675,0.19,1
990014318500,431,546,9302,0.79,0
990050826428,1698,1271,2732,0.33,1
990016827802,801,571,9702,0.59,0
990049016394,1164,465,7911,0.59,0
990078910694,355,525,6171,0.82,0
990098001123,572,433,9082,0.6,0
990073233227,370,446,8789,0.68,0
990097654105,511,658,8787,0.79,0
990068607255,564,411,8983,0.6,0
990072146280,495,365,9189,0.78,0
990051372608,1021,704,10068,0.54,0
990080253153,612,425,8674,0.75,0
990023297562,737,454,6937,0.82,0
990000697122,1956,997,3465,0.56,1
990093332440,2237,1110,5509,0.33,1
990059825604,538,865,9037,0.76,0
990092114003,373,456,9801,0.47,0
990058131038,638,524,7222,0.79,0
990077747099,903,729,9508,0.62,0
990024622459,690,762,8749,0.72,0
990039114039,625,738,8317,0.72,0
990040618787,233,764,8761,0.66,0
990054796681,431,826,8248,0.79,0
990003757856,2088,1394,3358,0.29,1
990025913748,581,476,8074,0.54,0
990061138529,557,528,8872,0.68,0
990054814317,422,604,10450,0.66,0
990095985965,1383,1295,3333,0.26,1
990011331468,1306,1660,4879,0.21,1
990036270119,846,786,10035,0.82,0
990063798573,1224,475,8265,0.84,0
990064791928,1028,356,9854,0.85,0
990065935714,1022,720,10384,0.71,0
990016892125,486,548,9199,0.59,0
990095002054,796,452,9179,0.57,0
990047688445,906,643,9811,0.85,0
990018945812,356,550,7417,0.61,0
990031425524,469,839,11321,0.7,0
990052041397,950,496,8566,0.69,0
990002607015,1052,676,8078,0.67,0
990016596712,883,544,10183,0.76,0
990063707686,958,708,8529,0.76,0
990091141869,556,541,8092,0.59,0
990012768430,903,671,9651,0.55,0
990075476600,647,613,9264,0.69,0
990029109150,1927,877,6418,0.46,1
990083157450,1060,456,9449,0.79,0
990045484370,565,489,9918,0.68,0
990007900054,487,664,8605,0.75,0
990001968962,474,506,8492,0.75,0
990017358915,2057,1031,5305,0.5,1
990056160808,610,627,9951,0.79,0
990072705364,767,841,8600,0.71,0
990068052743,819,598,7980,0.56,0
990028479348,965,911,7854,0.99,0
990020814324,753,535,7595,0.76,0
990040150417,308,590,8589,0.65,0
990085893610,1038,664,7876,0.5,0
990004458169,700,517,7898,0.71,0
990026679264,2421,1834,4270,0.21,1
990069052516,832,554,10365,0.69,0
990086398016,2462,624,6486,0.27,1
990093111410,453,430,8625,0.6,0
990067398088,627,742,8571,0.62,0
990080851576,623,650,8633,0.75,0
990046704697,589,442,8662,0.51,0
990042464484,702,339,10134,0.59,0
990005317151,720,459,8410,0.8,0
990035814504,826,474,9346,0.71,0
990078220389,525,676,8448,0.68,0
990013878938,396,707,7316,0.67,0
990050789408,565,574,9237,0.64,0
990070973803,734,331,8327,0.9,0
990097264689,1567,1638,5275,0.17,1
990048265677,628,796,8968,0.75,0
990044067717,597,608,9685,0.63,0
990056879784,968,678,7375,0.71,0
990053168135,748,577,8073,0.78,0
990082797672,482,437,9012,0.94,0
990008100600,661,737,8800,0.73,0
990048458332,610,623,8647,0.82,0
990005831156,511,728,8529,0.59,0
990098071132,830,732,7819,0.61,0
990091310592,713,461,8643,0.47,0
990055313002,662,470,9743,0.72,0
990094986395,935,624,8569,0.77,0
990078979180,896,537,7219,0.72,0
990008012183,620,745,7301,0.73,0
990033572531,853,507,6316,0.8,0
990005241819,590,684,9243,0.69,0
990069965119,741,328,10057,0.82,0
990016931438,823,312,7843,0.68,0
990019831023,1064,577,9662,0.74,0
990098252700,1766,1049,4507,0.22,1
990058875220,767,544,7980,0.62,0
990008844931,543,369,10146,0.72,0
990041332032,781,398,10661,0.72,0
990088341594,1038,558,7757,0.65,0
990050843199,630,633,8064,0.56,0
990052411189,681,664,7915,0.81,0
990089891971,1155,625,9150,0.75,0
990071824322,906,840,8401,0.91,0
990061368631,2919,1414,5449,0.2,1
990022667484,1210,759,2317,0.36,1
990069265784,809,627,9806,0.88,0
990062242346,1038,496,10236,0.77,0
990046805107,661,761,8538,0.67,0
990075434613,1155,561,8297,0.59,0
990063556929,732,537,7437,0.72,0
990040539104,665,793,8016,0.56,0
990014403989,819,462,9837,0.68,0
990099219100,767,437,7785,0.79,0
990056123926,1585,740,4813,0.28,1
990015963685,982,618,9521,0.46,0
990068643552,958,429,9760,0.7,0
990028384395,869,461,10269,0.63,0
990075860093,981,570,9831,0.73,0
990035393336,689,349,10455,0.69,0
990046263022,738,442,9447,0.7,0
990097817083,833,408,7636,0.57,0
990032197176,803,630,8653,0.69,0
990009558353,744,635,9299,0.52,0
990020728074,977,634,10112,0.63,0
990069730088,680,652,8912,0.76,0
990032167477,456,597,10022,0.74,0
990081695220,1940,880,4471,0.36,1
990026493271,1533,1321,4280,0.22,1
990097860111,628,594,10162,0.73,0
990064764371,1964,1084,3857,0.24,1
990079106965,688,480,7313,0.62,0
990089788353,887,520,9190,0.75,0
990035369438,502,531,10067,0.76,0
990068285333,604,354,6657,0.73,0
990086917547,808,660,10191,0.81,0
990088872405,799,682,8275,0.65,0
990052204318,266,700,9411,0.68,0
990068934579,956,471,7133,0.63,0
990086332154,1002,577,8942,0.54,0
990086608063,586,590,6928,0.9,0
990018897858,748,427,10285,0.8,0
990048200190,629,376,8414,0.67,0
990036047562,874,543,8559,0.78,0
990080930588,1085,598,9058,0.88,0
990010796942,766,331,10038,0.82,0
990018924380,774,305,10088,0.78,0
990076105996,891,418,8733,0.8,0
990092231259,756,646,7357,0.75,0
990017468918,1013,408,10220,0.8,0
990073479503,391,549,8492,0.71,0
990077200524,1111,542,7600,0.67,0
990023239647,1879,1647,2991,0.29,1
990056426590,581,684,8779,0.6,0
990014476568,632,807,9809,0.67,0
990097957039,256,484,10332,0.71,0
990035007900,877,686,8575,0.67,0
990099126447,279,457,9742,0.71,0
990046535048,611,586,10488,0.71,0
990079842656,551,537,9623,0.69,0
990065918662,1139,634,9712,0.61,0
990008818716,916,626,8337,0.84,0
990017069276,739,535,8510,0.79,0
990052017065,702,611,7424,0.74,0
990068412643,915,560,9563,0.78,0
990075627083,883,171,9432,0.56,0
990084526935,692,603,9328,0.87,0
990040512817,808,451,9427,0.72,0
990030347423,859,477,9207,0.74,0
990027337518,553,660,7994,0.73,0
990045880597,1094,698,9759,0.61,0
990065968192,600,458,9678,0.76,0
990001123826,826,657,7201,0.74,0
990074806442,466,392,8504,0.68,0
990043668211,600,586,10390,0.78,0
990022519185,681,379,9896,0.67,0
990024832535,1029,571,9276,0.69,0
990014493133,875,534,9881,0.6,0
990095679206,525,394,9111,0.71,0
990040129892,710,447,9589,0.74,0
990041226496,730,709,7636,0.65,0
990069558038,516,714,7794,0.79,0
990093195151,546,490,9266,0.73,0
990085611535,2056,1509,1791,0.29,1
990065115281,544,766,7043,0.66,0
990019690509,279,594,8770,0.72,0
990019697574,971,588,8016,0.62,0
990069291824,945,306,8855,0.73,0
990089624661,819,377,8706,0.73,0
990030904945,522,290,9367,0.76,0
990090954956,429,790,7974,0.63,0
990036124248,1008,350,9453,0.67,0
990031668048,631,817,7725,0.7,0
990072168903,1012,657,8722,0.78,0
990044835699,1734,832,5016,0.16,1
990079022606,2130,979,3919,0.29,1
990049906675,586,320,7540,0.63,0
990076518481,1783,1276,3376,0.36,1
990060679221,908,399,10066,0.67,0
990074060185,1788,1069,2685,0.27,1
990049175251,835,774,9988,0.66,0
990062003336,548,506,10639,0.64,0
990057608243,647,525,8390,0.77,0
990097027935,656,356,8833,0.57,0
990096151207,366,526,8996,0.62,0
990001366327,868,462,10167,0.82,0
990073623462,614,286,10726,0.66,0
990083748013,561,430,7945,0.58,0
990099902173,460,484,10020,0.74,0
990022647325,955,541,8317,0.87,0
990076714505,778,529,8680,0.78,0
990041904372,474,329,8811,0.8,0
990047578790,437,397,9750,0.57,0
990096710999,920,498,8547,0.89,0
990041472949,780,498,7754,0.75,0
990090109744,869,455,9944,0.84,0
990028889003,2758,1123,2918,0.38,1
990047112097,570,473,7605,0.64,0
990062594395,858,392,8845,0.73,0
990029809889,2115,966,5146,0.26,1
990099484741,698,571,8576,0.86,0
990041370042,530,247,10592,0.76,0
990039938620,968,755,10052,0.98,0
990084937249,1208,422,9345,0.54,0
990091309980,398,705,8845,0.74,0
990044858976,904,267,9705,0.63,0
990062367608,638,551,7884,0.59,0
990056251418,797,645,8761,0.65,0
990090392007,868,761,8127,0.72,0
990054773642,1946,896,3698,0.25,1
990019349236,824,700,8963,0.73,0
990004062668,2029,1012,5593,0.43,1
990018394438,686,761,6644,0.67,0
990049006546,774,606,10496,0.66,0
990031205027,799,479,7374,0.71,0
990086116100,964,633,9163,0.79,0
990033709899,731,268,8871,0.63,0
990080488347,1358,548,10332,0.68,0
990083952594,1112,395,8094,0.68,0
990002562673,668,236,8546,0.88,0
990013959128,564,513,9288,0.83,0
990067991637,539,396,8917,0.69,0
990046542425,842,302,9422,0.85,0
990039269546,873,499,10209,0.58,0
990020022644,749,360,8663,0.87,0
990093652743,1638,900,4477,0.24,1
990070990728,474,772,10244,0.66,0
990073741665,608,471,9497,0.68,0
990014375176,875,520,10713,0.64,0
990001780634,1676,842,3004,0.38,1
990024666622,854,396,9231,0.63,0
990062848791,684,372,8331,0.65,0
990042969131,452,339,8100,0.71,0
990042645943,506,671,8439,0.89,0
990049156284,787,652,8890,0.89,0
990065679394,621,626,8080,0.73,0
990018943662,542,560,7182,0.66,0
990054867359,784,474,8295,0.77,0
990003132397,403,354,8159,0.54,0
990061569174,2485,1027,5074,0.41,1
990071940474,113,573,10977,0.74,0
990015397555,667,790,7786,0.8,0
990070767176,529,723,8167,0.67,0
990083244800,802,445,8561,0.8,0
990022754196,851,653,8083,0.59,0
990059063279,730,536,8963,0.66,0
990054408969,679,771,9756,0.54,0
990077972327,397,126,7769,0.65,0
990012389044,656,422,10330,0.67,0
990009196639,930,126,10197,0.54,0
990078161635,941,661,8520,0.76,0
990011991777,538,461,8455,0.68,0
990068879154,724,897,9064,0.7,0
990066878480,712,402,7663,0.73,0
990042741048,606,639,9695,0.48,0
990098880484,914,354,9486,0.69,0
990061494733,962,766,9137,0.76,0
990002668877,1911,1299,3402,0.25,1
990048767970,482,500,9890,0.73,0
990058889690,950,393,7503,0.78,0
990099169791,606,443,9841,0.7,0
990099623801,745,691,9038,0.87,0
990023324246,832,1178,5382,0.25,1
990053921311,764,515,10644,0.73,0
990068956567,796,428,8081,0.79,0
990018300166,685,886,9411,0.51,0
990047293841,1219,472,9102,0.74,0
990051034050,327,455,10077,0.84,0
990004716777,756,348,9780,0.69,0
990089705452,738,585,8306,0.63,0
990009553268,1262,750,7565,0.56,0
990005399053,460,388,7622,0.63,0
990010884001,631,654,8607,0.79,0
990009955176,562,484,9683,0.76,0
990072386526,750,605,8490,0.5,0
990053706139,533,372,9304,0.68,0
990094379458,797,484,7827,0.63,0
990042408958,1110,764,7273,0.76,0
990021307210,582,981,8201,0.87,0
990022837455,691,338,9200,0.59,0
990072835180,912,296,9067,0.59,0
990060784711,797,476,8605,0.72,0
990021584741,1180,482,8042,0.78,0
990084992110,825,497,7784,0.62,0
990096691246,754,569,8541,0.89,0
990005591041,952,715,9468,0.68,0
990031467438,794,371,8404,0.73,0
990072619467,471,580,8864,0.78,0
990041638030,713,543,8523,0.7,0
990003684069,532,388,9405,0.85,0
990005757364,392,747,7856,0.71,0
990091990483,2665,763,5426,0.22,1
990085260345,690,425,10134,0.8,0
990004671908,607,627,8237,0.52,0
990079969302,767,573,7969,0.58,0
990072793438,506,453,9651,0.52,0
990056484719,481,687,10525,0.83,0
990050545104,863,856,8680,0.67,0
990027867921,1043,456,8736,0.81,0
990016593396,1326,1261,4895,0.54,1
990078274990,1735,1621,5609,0.14,1
990034364697,826,778,9476,0.74,0
990057942866,860,703,8506,0.63,0
990060915940,616,762,8545,0.9,0
990028068601,550,609,9362,0.8,0
990085958648,443,695,8158,0.66,0
990062298568,770,552,8850,0.71,0
990093383230,865,364,9143,0.71,0
990082687965,1275,786,9469,0.69,0
990074718666,554,621,8977,0.61,0
990085267623,1004,691,10710,0.64,0
990010378365,1393,462,9295,0.42,0
990079461608,1089,646,9387,0.72,0
990045559004,915,704,7708,0.73,0
990052840782,782,520,9257,0.77,0
990013074057,1479,873,5112,0.31,1
990058532334,941,462,8309,0.8,0
990045672379,703,593,9992,0.74,0
990065425394,767,623,8550,0.6,0
990006761593,877,632,9534,0.6,0
990081083423,2215,1756,1966,0.34,1
990072558595,574,587,8623,0.77,0
990012016682,478,750,9936,0.5,0
990004913342,559,407,8467,0.82,0
990061129284,545,686,7052,0.85,0
990040465850,650,432,9765,0.65,0
990043208866,1380,582,4490,0.51,1
990091309697,2823,1234,4172,0.27,1
990092643801,1008,354,9568,0.51,0
990090185622,1226,613,9217,0.5,0
990094311090,578,435,8404,0.84,0
990025733057,630,715,9779,0.73,0
990093005932,454,638,7165,0.9,0
990021588994,1215,582,9900,0.69,0
990078584011,794,761,9431,0.72,0
990010065969,754,355,9703,0.73,0
990061124145,362,432,8082,0.55,0
990086796032,558,557,11393,0.76,0
990018454470,572,530,8823,0.66,0
990036172231,584,655,8519,0.89,0
990055588397,621,603,10779,0.71,0
990037142648,636,536,9647,0.58,0
990064309864,766,322,8340,0.69,0
990076113056,1009,547,9180,0.54,0
990017224255,943,489,9391,0.77,0
990034135984,901,524,10072,0.72,0
990096447002,1108,459,9017,0.76,0
990032864390,678,345,7772,0.69,0
990092911919,662,836,8692,0.65,0
990023104050,739,685,9797,0.82,0
990077307990,747,329,8273,0.54,0
990001055291,852,751,8048,0.62,0
990044651831,661,348,8554,0.9,0
990084971472,687,814,7560,0.44,0
990067165893,412,324,9706,0.68,0
990015947115,415,354,6902,0.54,0
990080543145,1516,896,4241,0.22,1
990057604927,658,364,8010,0.72,0
990054413782,428,574,7248,0.62,0
990074436292,285,378,7291,0.77,0
990050140625,396,585,7745,0.79,0
990046863571,963,459,8188,0.77,0
990069999539,770,774,7819,0.88,0
990090049267,867,484,9407,0.75,0
990011793676,2176,1282,6444,0.27,1
990039992989,697,534,9689,0.7,0
990012137956,454,464,10372,0.58,0
990036963530,830,679,7134,0.75,0
990057100561,632,551,9532,0.94,0
990049426451,494,515,10174,0.76,0
990005144607,611,448,6687,0.72,0
990047851939,1030,350,9222,0.74,0
990024185267,809,571,8115,0.71,0
990047109031,880,592,8897,0.49,0
990005455476,622,615,9694,0.67,0
990066988828,1331,415,7616,0.58,0
990003844914,1099,657,9450,0.82,0
990061488269,446,383,9464,0.69,0
990002736774,443,365,10748,0.78,0
990052012092,695,684,9067,0.56,0
990054353869,784,467,8910,0.73,0
990025359119,617,556,9211,0.62,0
990097256661,450,570,9636,0.68,0
990024469620,575,388,8249,0.81,0
990086558673,700,493,8962,0.65,0
990094336326,699,517,8354,0.71,0
990006895525,851,962,9380,0.77,0
990043676404,1339,413,11710,0.57,0
990020033158,561,559,9046,0.7,0
990026303331,644,459,8370,0.64,0
990064120997,705,633,9722,0.73,0
990048927308,905,609,10715,0.48,0
990073048199,1002,460,7875,0.72,0
990020232430,706,478,9064,0.7,0
990089125295,1530,1120,5888,0.32,1
990047468294,1028,781,8856,0.75,0
990010548350,633,580,8594,0.78,0
990055111614,647,694,9498,0.64,0
990097575871,587,274,7881,0.54,0
990034145588,482,424,8502,0.58,0
990002651670,797,511,9461,0.59,0
990075188619,676,383,9266,0.74,0
990066313380,987,885,8938,0.83,0
990020304491,2202,882,4041,0.16,1
990096399715,596,441,8322,0.76,0
990084990940,1856,1276,4133,0.34,1
990065089177,2117,1057,4256,0.45,1
990085181706,800,515,9299,0.74,0
990076586169,589,539,8298,0.69,0
990072166611,564,311,8507,0.74,0
990025826413,677,286,10575,0.66,0
990028410753,969,605,9323,0.71,0
990007566006,507,411,8840,0.84,0
990030634051,757,505,9955,0.7,0
990064218785,570,752,8002,0.6,0
990070298494,906,579,8877,0.6,0
990085356319,644,670,10129,0.74,0
990063222003,581,578,8637,0.72,0
990018489556,2560,483,4889,0.38,1
990091405959,693,783,8944,0.69,0
990071544097,709,562,9859,0.66,0
990029750388,440,646,7084,0.88,0
990006007246,1006,721,8429,0.55,0
990060393031,778,548,8540,0.68,0
990028392606,443,667,11699,0.81,0
990097900174,798,619,8528,0.64,0
