A-Party Number,Total Calls,Unique B-Parties,Average Call Duration,Call Success Rate,Spam
990001042411,1573,120,4343,0.82,0
990042567974,1213,815,6153,0.56,0
990011992330,594,639,1916,0.84,0
990020251459,1583,472,4677,0.66,0
990057388151,864,257,3710,0.65,0
990051043893,1209,367,6118,0.74,0
990012266176,304,425,6042,0.67,0
990084977281,826,279,6625,0.5,0
990060926391,931,538,3378,0.9,0
990028476963,580,287,3921,0.64,0
990008875210,408,537,2165,0.58,1
990024726278,2013,1445,9541,0.51,1
990061582386,1111,414,3697,0.88,0
990085566909,305,829,4685,0.81,0
990049058498,224,731,5767,0.55,0
990099827347,1097,474,2893,0.88,0
990092973831,953,490,3484,0.64,0
990036178463,1613,1352,9704,0.36,1
990087166292,760,378,3139,0.76,0
990058374382,887,580,3949,0.7,0
990093285962,830,483,8085,0.66,0
990090393448,674,366,5672,0.6,0
990031637254,678,237,1568,0.68,0
990014888076,1329,147,4702,0.58,0
990011126450,702,568,4620,0.61,0
990035412705,856,326,4291,0.89,0
990027310286,1209,756,5339,0.79,0
990053180430,1322,505,3493,0.59,0
990074508631,319,625,3146,0.79,0
990084260621,908,449,4104,0.75,0
990038183041,1527,767,3950,0.64,0
990073396432,219,240,2828,0.69,0
990069809146,1222,491,4545,0.85,0
990095000357,1560,454,5787,0.77,0
990038920855,1070,579,5132,0.64,0
990094547103,531,400,4276,0.65,0
990042167694,1285,405,3879,0.86,0
990076806464,1049,579,5579,0.62,0
990029362359,427,378,5151,0.85,0
990047440791,664,405,3459,0.7,0
990002658262,873,964,5464,0.56,0
990004568169,937,895,6558,0.6,0
990018060036,503,391,2823,0.74,0
990023201414,1242,269,7293,0.64,0
990094235813,474,860,1061,0.88,1
990018901399,837,326,4481,0.54,1
990024411686,1018,990,4794,0.56,0
990010257187,1230,273,1465,0.66,0
990024191306,465,543,2353,0.85,0
990089256342,429,110,4454,0.81,0
990039499705,682,497,6350,0.65,0
990090102925,2128,1302,9300,0.37,1
990027983686,211,660,1613,0.68,0
990062550244,582,614,6291,0.58,0
990094356813,407,455,1280,0.67,0
990032592371,592,270,4306,0.66,0
990016292413,934,380,6387,0.69,0
990051175835,790,419,6212,0.72,0
990034715596,1244,634,5725,0.61,0
990041703619,624,359,4586,0.62,0
990086117501,672,724,5696,0.84,0
990014107518,1158,720,1771,0.67,0
990057699556,247,326,4045,0.73,0
990022239484,1868,896,10298,0.34,1
990001066353,2063,1187,7233,0.45,1
990031520878,898,567,3603,0.68,0
990020055166,881,469,4777,0.69,0
990024661335,812,163,4522,0.87,0
990088238956,1099,419,3908,0.66,0
990044881460,653,493,1381,0.72,1
990081540019,1131,373,3239,0.67,0
990061142386,1730,960,10634,0.42,1
990088849081,511,770,5491,0.51,0
990056049352,1659,162,7167,0.53,1
990069641861,603,186,6357,0.54,0
990089741112,787,737,4714,0.72,0
990077934720,457,198,7603,0.75,0
990039033802,246,372,4557,0.72,0
990090283015,669,566,5188,0.74,0
990039045033,1842,1124,10429,0.41,1
990015286145,496,340,5027,0.5,0
990083834359,1731,890,8159,0.42,1
990003281784,589,357,6071,0.7,0
990096572406,804,523,2728,0.87,0
990025427926,1287,325,1802,0.86,0
990036792366,1756,942,6940,0.54,1
990098901171,1422,704,3974,0.78,0
990068661626,1377,721,6563,0.82,0
990072226916,803,390,1826,0.52,0
990059953778,2322,1213,10890,0.36,1
990054422015,1232,606,2921,0.69,0
990096611780,479,270,1391,0.65,0
990069543492,1792,813,4599,0.7,0
990027432165,1319,472,3344,0.8,0
990078818031,750,619,4159,0.56,0
990078280697,511,808,2966,0.83,0
990077383025,800,138,3882,0.73,0
990033746569,1144,518,1040,0.87,0
990080066639,880,374,2540,0.9,0
990040170595,596,828,4016,0.78,0
990088717353,857,637,4266,0.83,0
990066675945,1249,587,1565,0.86,0
990012547432,1425,531,5010,0.6,0
990097252063,807,596,5776,0.78,0
990016081488,1728,1347,7990,0.47,1
990019368682,1355,146,3414,0.84,0
990067126672,1838,1316,10662,0.33,1
990068218063,1357,583,6751,0.62,0
990023858228,653,210,8734,0.55,0
990031133766,759,387,5995,0.6,0
990074712564,434,468,6183,0.79,0
990084109362,350,1054,6029,0.74,0
990070645548,980,461,4522,0.74,0
990056847347,1097,1163,5753,0.44,0
990060112331,792,482,4655,0.73,0
990011744127,821,149,6296,0.86,0
990058550777,537,832,5539,0.66,1
990020250311,932,530,4018,0.72,0
990008171544,454,294,4013,0.67,0
990022067374,823,287,4102,0.75,0
990084095794,290,339,4510,0.54,0
990030098791,461,393,2670,0.69,0
990030762983,662,451,4034,0.76,0
990031162783,710,505,2850,0.53,0
990008672046,1154,467,5348,0.69,0
990015825726,944,635,6299,0.8,0
990036268252,1360,560,3410,0.64,0
990029423465,1036,544,3233,0.78,0
990007723185,419,848,2519,0.7,0
990083621381,1369,557,6195,0.88,0
990015047579,628,427,5653,0.65,0
990015984711,1646,726,2085,0.82,0
990053575838,1424,1228,9568,0.47,1
990014150263,464,208,4125,0.58,0
990091523448,1255,117,4951,0.75,0
990051229151,832,679,1579,0.82,0
990012916922,1204,394,3970,0.57,0
990086194086,830,859,5449,0.62,0
990032722481,737,782,1903,0.61,0
990036487011,1257,607,6920,0.58,0
990004263810,836,600,5062,0.89,0
990009261523,1069,810,4250,0.74,0
990036788834,936,561,5854,0.63,0
990060181138,1358,475,6070,0.58,1
990007445141,1121,313,4857,0.87,0
990002064548,834,490,5296,0.84,0
990029119568,320,326,2604,0.84,0
990085908314,229,606,2723,0.67,0
990085021846,539,501,3797,0.78,0
990007133806,481,748,4715,0.82,0
990007972398,246,545,3106,0.68,0
990069912651,562,394,1985,0.63,0
990096050991,1186,132,2372,0.66,0
990079710192,1326,629,7661,0.77,0
990071029638,2209,986,9975,0.48,1
990052685765,956,502,4143,0.78,0
990052510588,1004,692,5704,0.8,0
990018404817,590,485,6951,0.56,0
990007164559,1377,875,9114,0.42,1
990033982312,843,587,3049,0.89,0
990003052904,1297,1453,9344,0.42,1
990071275298,901,257,2791,0.85,0
990093172973,2246,1337,9271,0.34,1
990096431670,727,103,3466,0.88,0
990017955472,226,531,2080,0.6,0
990043112422,1016,178,3352,0.67,0
990064878382,805,511,4516,0.78,0
990084444657,959,491,4132,0.51,0
990005894697,239,251,7407,0.56,0
990021123283,699,479,6050,0.64,0
990095588793,808,905,5636,0.59,0
990008174382,1827,710,3043,0.62,0
990072162494,970,596,2867,0.51,0
990080881905,1191,713,1379,0.52,1
990007624300,2222,1343,8819,0.53,1
990095586089,418,639,3314,0.76,0
990066326466,1262,701,5708,0.86,0
990075356079,848,317,6186,0.55,0
990009720547,1055,385,3571,0.57,0
990038507759,2430,867,5912,0.31,1
990005824049,509,533,3018,0.75,0
990010832347,2179,1232,10172,0.3,1
990076128000,230,487,7208,0.65,0
990025919363,778,234,3858,0.58,0
990091550166,2131,1039,10455,0.39,1
990046695973,941,651,6428,0.7,0
990068493413,491,125,4684,0.54,1
990051219016,524,807,4003,0.88,0
990075749929,154,342,5355,0.88,0
990033415457,666,116,4895,0.6,0
990027850003,383,266,4311,0.64,0
990066105146,825,450,4752,0.55,0
990047238884,2098,1295,8688,0.36,1
990077010909,1404,683,6962,0.53,0
990088945319,703,562,3114,0.8,0
990005791056,452,439,6087,0.58,0
990071202944,437,692,7514,0.6,0
990076249171,458,152,6707,0.53,0
990069516829,1316,663,9002,0.48,1
990024759856,844,509,5392,0.53,0
990075246769,610,304,6259,0.81,0
990071338099,1066,217,3292,0.79,0
990033968357,832,344,4107,0.81,0
990064764699,903,561,3533,0.65,0
990047490288,795,679,6164,0.62,0
990019294510,996,760,4353,0.8,1
990089311062,640,585,2290,0.79,0
990037727852,262,746,4728,0.81,0
990086618698,1640,401,3708,0.63,0
990059061838,463,678,2648,0.62,0
990095349107,1461,792,4371,0.73,0
990006532807,817,685,5181,0.5,0
990016708237,273,517,2666,0.82,0
990096172554,622,307,4127,0.84,0
990035741203,537,833,3757,0.87,0
990034561097,705,611,5571,0.68,1
990042438370,1016,917,2946,0.59,0
990080623942,814,504,5200,0.6,0
990006507443,1198,486,3473,0.73,0
990068772654,487,734,3594,0.66,0
990099752006,890,239,1354,0.55,0
990012597717,1964,1218,7714,0.39,1
990054553815,771,497,1716,0.65,0
990035129037,1261,536,5464,0.65,0
990066443385,916,549,3685,0.78,0
990004455960,1039,699,6381,0.59,0
990004455517,1327,365,4764,0.59,0
990059299687,561,528,4943,0.72,0
990044399161,879,400,4219,0.65,0
990016539021,1107,574,683,0.71,0
990066849432,1186,421,3873,0.69,0
990091378981,294,267,4929,0.78,0
990070781614,486,605,1126,0.57,0
990093690334,753,349,2813,0.87,0
990098996208,489,455,4498,0.72,0
990016994932,1765,539,4353,0.74,0
990009050629,867,212,2297,0.53,0
990037198577,1533,565,4439,0.82,0
990045985566,1162,867,4806,0.83,0
990063235396,457,786,6122,0.82,0
990074898960,1321,496,2153,0.83,0
990093622659,213,506,3727,0.73,0
990012204745,684,683,4645,0.86,0
990025306815,965,446,2132,0.84,0
990099078440,442,397,5727,0.73,0
990078028692,936,432,2194,0.59,0
990088063209,589,762,2841,0.53,0
990088294179,2354,1426,8170,0.38,1
990012507363,989,392,4567,0.85,0
990018336391,454,785,6428,0.52,0
990024162359,965,463,4205,0.65,0
990056652507,197,247,2083,0.55,1
990056385189,642,588,6132,0.87,0
990010054976,1156,240,2969,0.73,0
990036876486,810,640,2496,0.5,0
990057808085,707,807,3796,0.59,1
990042794192,381,598,5707,0.6,0
990083054013,785,369,7288,0.69,0
990087662966,1191,576,2712,0.56,0
990029343155,2179,1242,7098,0.3,1
990087845396,337,462,2960,0.74,0
990099638950,1078,707,4912,0.74,0
990012620887,2169,1391,7045,0.36,1
990081772324,657,259,2704,0.82,0
990004226678,1017,725,4899,0.79,0
990009802805,607,487,3334,0.59,0
990000539127,556,162,4356,0.55,0
990069558428,1055,595,1809,0.75,0
990063774931,321,679,5791,0.77,0
990033577441,757,268,3141,0.62,0
990060020072,1265,530,2826,0.74,0
990049842427,103,223,7433,0.78,0
990095562096,906,578,1560,0.58,0
990079735493,1011,623,5109,0.7,0
990078787083,1382,810,8220,0.39,1
990079083480,1684,262,2656,0.77,0
990077031946,700,678,3911,0.57,0
990013379107,213,148,5956,0.6,0
990063779454,724,234,2624,0.79,0
990012666972,873,828,3532,0.86,0
990019331757,882,759,2900,0.85,0
990074098745,2225,1216,8235,0.49,1
990063469342,1136,574,2410,0.64,0
990097332800,223,639,7380,0.66,0
990037857058,1151,167,971,0.68,0
990058690583,1258,615,4079,0.64,0
990074117473,1078,447,4567,0.51,0
990028840449,605,567,673,0.56,0
990036932092,564,806,3277,0.8,0
990054043045,586,562,4632,0.51,0
990036080656,564,445,2137,0.51,0
990069198769,1331,571,1662,0.75,0
990030487253,916,311,7591,0.54,0
990010025696,791,153,3608,0.81,0
990082322160,913,756,6190,0.55,0
990019100195,699,682,5293,0.7,0
990054693097,714,194,2645,0.74,0
990075335756,1644,1077,8394,0.36,1
990042813995,804,471,4434,0.68,0
990057978571,790,701,6011,0.79,0
990020711511,325,466,6611,0.54,1
990052811539,174,413,5538,0.8,0
990070234027,1659,645,4322,0.7,0
990049858209,937,222,7304,0.6,0
990096034381,812,326,5610,0.57,0
990030676494,1465,219,2176,0.52,1
990080275466,412,525,3872,0.78,0
990034014138,873,613,4706,0.56,0
990072291069,729,127,6587,0.87,0
990073262193,1136,586,3356,0.62,0
990046023205,476,731,5271,0.65,0
990093343527,955,666,2008,0.53,0
990091098326,497,321,3314,0.75,0
990066272944,758,569,3547,0.87,0
990078620719,917,196,5568,0.52,0
990051986140,1212,346,8090,0.84,0
990064062815,1025,722,3727,0.88,0
990062728318,703,613,3579,0.53,0
990007326641,1155,204,4743,0.83,0
990094493147,181,147,4179,0.55,0
990072777515,722,378,5042,0.68,0
990036101319,1127,742,5009,0.51,0
990033800830,1204,636,2688,0.72,0
990095811630,1799,1216,7367,0.41,1
990061717278,712,759,1442,0.8,0
990066993331,182,279,2642,0.63,0
990031952263,604,642,4096,0.72,0
990096174368,849,650,5317,0.68,0
990064286555,1205,742,5416,0.8,1
990061235147,785,398,3137,0.5,0
990016424838,716,189,4717,0.6,0
990017744482,876,462,4989,0.61,0
990018130291,1361,437,2792,0.77,0
990020845172,616,475,7560,0.79,0
990095621385,752,454,4736,0.65,0
990025845617,1106,589,5550,0.75,0
990056828883,909,912,2685,0.85,0
990015524707,868,1152,4613,0.73,0
990021193396,932,320,6193,0.74,0
990026234016,1296,517,4220,0.81,0
990068945005,1086,772,3501,0.62,0
990068670172,2197,1283,10890,0.43,1
990015212290,786,427,7844,0.85,0
990076954355,858,882,4675,0.88,0
990091961365,544,737,4015,0.86,0
990041226058,775,585,6006,0.8,0
990032059538,398,419,4032,0.74,0
990024100921,357,705,3969,0.84,0
990090190374,468,300,3882,0.53,0
990084246975,135,649,5369,0.65,0
990056989518,803,405,3337,0.52,0
990035369492,1397,467,3756,0.71,0
990054831438,1909,1090,8970,0.51,1
990035353584,962,653,6717,0.83,0
990045955294,1589,419,1912,0.71,0
990090365975,624,480,3825,0.54,0
990095479279,1113,327,4883,0.57,0
990064992625,141,757,5535,0.64,0
990060943758,276,752,3317,0.58,0
990018293809,569,634,4495,0.82,0
990072167020,975,615,1684,0.89,0
990035538230,785,623,2644,0.77,0
990045346235,253,581,5965,0.75,0
990094678920,109,233,4785,0.54,0
990041397017,885,466,5258,0.8,0
990024675542,809,738,4586,0.84,0
990025035381,1031,717,5730,0.76,0
990099834790,1559,688,4173,0.8,0
990094503051,826,475,1266,0.67,0
990059708562,1525,245,4818,0.62,0
990034655361,1027,534,5160,0.6,0
990044110575,896,250,4488,0.85,0
990091392416,596,165,4501,0.83,0
990018028507,1083,292,4772,0.61,0
990046570686,1142,965,1734,0.71,0
990065806411,1332,536,3647,0.63,0
990044311198,242,484,7522,0.57,0
990056034556,1020,744,3624,0.53,0
990011997421,1346,1298,5522,0.28,1
990055686248,1343,458,2552,0.78,0
990075210047,472,769,3515,0.76,0
990095225805,1368,1369,9475,0.47,1
990095700156,607,690,5454,0.74,0
990060943633,484,424,3781,0.77,0
990007703427,1845,1293,7838,0.42,1
990016240370,465,355,4512,0.82,0
990030571090,810,499,2817,0.86,0
990008845705,1175,823,4790,0.78,0
990090166248,1013,662,2416,0.74,0
990055089600,1622,1188,10624,0.44,1
990061623164,464,1129,1788,0.79,0
990023687343,543,423,6214,0.81,0
990038481347,224,389,4652,0.62,0
990097091496,588,245,5411,0.62,0
990076432262,1089,362,3096,0.71,0
990002467977,997,497,3438,0.81,0
990055675063,101,446,4072,0.55,0
990027061480,559,587,3553,0.7,0
990013071537,595,518,5030,0.66,0
990083850030,655,482,2196,0.81,0
990062408973,2010,1337,7544,0.5,1
990006059706,1285,392,2316,0.63,0
990063139194,432,740,5101,0.6,1
990044218083,794,574,4359,0.89,0
990043491407,403,1056,5961,0.69,0
990003784452,352,403,1223,0.75,0
990092587444,1334,696,2992,0.73,0
990070695948,896,541,1156,0.7,0
990060474124,343,596,4276,0.89,0
990093177653,338,907,4683,0.7,0
990013052216,1001,476,3279,0.59,0
990040187485,814,358,3703,0.77,0
990049160791,165,496,3216,0.78,0
990062971986,1530,731,4773,0.83,0
990001334377,1189,675,1423,0.79,0
990049202842,102,786,4132,0.56,0
990081304615,1000,616,2532,0.88,0
990064300729,1366,877,7334,0.41,1
990074391360,1505,885,5611,0.7,0
990071580579,878,446,5142,0.56,0
990014332213,499,530,6913,0.69,0
990051897539,956,119,5489,0.54,0
990031384863,360,932,1194,0.55,0
990091013427,924,650,5782,0.67,0
990041208069,1177,110,3698,0.71,0
990063815644,444,358,4243,0.59,0
990002501240,1005,740,4905,0.71,0
990066580803,458,513,5932,0.68,0
990080253962,1385,629,4247,0.82,0
990080332385,1301,395,4552,0.58,0
990042546997,1180,569,4210,0.87,0
990011083470,1468,698,6416,0.59,1
990058512476,311,556,5994,0.71,0
990038941490,869,364,2407,0.77,0
990042504586,751,350,4456,0.68,0
990090859415,988,497,5181,0.68,0
990016043597,800,504,6572,0.85,0
990094187905,583,533,1486,0.58,0
990075164660,1353,401,1882,0.77,0
990090671221,641,786,5127,0.87,0
990099057110,211,120,2700,0.55,0
990078777085,1107,1013,3465,0.65,0
990071692118,419,230,1058,0.66,0
990094720830,947,444,2139,0.55,0
990085826399,642,481,3587,0.58,0
990059464714,640,305,4395,0.53,0
990006062521,644,202,2987,0.82,0
990038492432,1625,744,9524,0.27,1
990038802005,1037,539,1490,0.78,0
990054910438,940,417,2286,0.85,0
990055522467,767,256,3608,0.78,0
990054694981,1366,706,3681,0.9,0
990052273162,224,535,6610,0.82,0
990011195927,824,724,4073,0.61,0
990026386838,899,557,3848,0.53,0
990012804876,1028,501,1799,0.76,0
990038524327,1480,349,3067,0.59,0
990088687208,960,732,2609,0.81,0
990045961703,577,443,2798,0.64,0
990024292578,785,203,3770,0.79,0
990057673710,468,933,974,0.56,0
990095750522,1644,995,10254,0.49,1
990095708997,1276,249,3745,0.64,0
990082071781,1029,770,4693,0.65,0
990015974627,1198,513,3815,0.86,0
990034912655,1062,216,4744,0.79,1
990031654880,1210,396,8123,0.6,0
990062654692,1260,345,5157,0.54,0
990031281175,182,258,3747,0.86,0
990052964613,1687,609,7100,0.61,0
990059491604,956,204,1400,0.66,0
990004162205,973,485,3485,0.79,0
990088181597,1169,460,5344,0.57,0
990005616412,1095,588,4923,0.71,0
990006369274,895,113,5144,0.83,1
990034234487,881,261,5381,0.7,0
990015056324,888,399,4234,0.72,0
990039427524,1061,476,4422,0.7,0
990091462541,1310,482,3776,0.78,0
990021553551,1240,290,7085,0.81,0
990008460487,487,417,3203,0.64,0
990063437483,1898,904,5090,0.83,0
990082888197,1080,586,5307,0.63,1
990001409618,893,599,5309,0.76,0
990019130206,1027,834,4171,0.69,0
990048861439,1121,500,2856,0.81,1
990000070351,415,636,2817,0.89,0
990060759755,2491,1101,5980,0.43,1
990046961443,2187,1334,7960,0.48,1
990088583897,1037,455,2764,0.54,0
990051939189,958,763,5054,0.59,0
990058286508,766,287,2386,0.79,0
990083095565,2161,1070,9434,0.4,1
990019951638,121,824,4200,0.61,0
990098333934,2147,1202,7375,0.4,1
990092748111,996,412,4216,0.59,0
990060004248,1309,735,4636,0.74,0
990018136712,816,416,4705,0.62,0
990034637545,677,569,3090,0.64,0
990056283293,2066,1380,7201,0.39,1
990060154977,1319,139,5982,0.59,0
990089947753,1028,413,4877,0.75,0
990038673097,1065,581,3870,0.67,0
990045178210,514,132,2787,0.62,0
990066964412,704,510,5266,0.56,0
990073366710,1460,271,4444,0.68,0
990090120086,1489,282,3279,0.62,0
990092553592,799,248,4640,0.53,0
990095843946,2086,1081,6467,0.4,1
990049868760,1128,346,3686,0.61,0
990049009884,658,536,6817,0.69,0
990083319404,1108,318,3638,0.81,0
990075945053,536,521,5774,0.58,0
990049702636,1326,566,3926,0.68,0
990080062100,493,210,8842,0.76,0
990021783567,123,527,5154,0.64,0
990086444056,1309,311,3878,0.75,0
990044985025,542,809,6127,0.68,0
990064840862,701,632,5290,0.81,0
990054254437,876,522,5215,0.67,0
990097248243,881,333,3729,0.64,0
990066343367,790,562,4918,0.82,0
990077778692,845,547,5114,0.69,1
990045749700,846,382,4655,0.82,0
990083582910,558,220,948,0.65,0
990040791933,680,392,8068,0.88,0
990065861440,788,461,4763,0.8,0
990094948427,898,315,4117,0.73,0
990024623097,2132,1054,8666,0.45,1
990099418933,874,588,1852,0.81,0
990054071846,1274,1292,9216,0.4,1
990096320296,369,474,5329,0.7,0
990089275317,917,333,3762,0.77,0
990098419401,851,689,3084,0.63,0
990085609762,638,630,4552,0.68,0
990007762122,839,356,6474,0.62,0
990041821855,424,255,3211,0.69,0
990054611316,941,439,4916,0.66,0
990054067000,819,614,4166,0.84,0
990027943958,920,949,2465,0.58,0
990035322407,1811,1339,10920,0.49,1
990047643665,769,386,4516,0.57,0
990030794470,769,454,5007,0.86,0
990044453463,933,581,7484,0.78,0
990005313796,1103,772,1553,0.68,0
990076416654,1408,620,536,0.59,0
990005833170,705,419,4804,0.53,1
990088282211,430,967,5551,0.72,0
990073167365,422,262,3824,0.62,0
990072572476,888,343,5195,0.57,0
990073916648,499,617,5238,0.55,0
990054249272,1328,693,6051,0.68,0
990042527842,773,446,5400,0.79,1
990037305918,259,507,3780,0.74,0
990025098712,1580,571,3798,0.81,0
990088151049,1639,589,3080,0.81,0
990063659110,577,433,3314,0.73,0
990018048209,572,485,3746,0.52,0
990014135422,1230,330,4345,0.89,0
990041157783,1083,594,1499,0.72,0
990079637908,721,360,4221,0.56,1
990030039539,1400,845,9084,0.61,0
990099015410,575,687,5739,0.56,0
990089379800,328,378,2944,0.59,0
990033963491,1436,443,4718,0.78,0
990013665519,684,479,3547,0.76,0
990003387067,2264,1310,6114,0.57,1
990007252074,819,985,5110,0.7,0
990033605443,842,755,6241,0.75,0
990042313126,2010,1465,8419,0.48,1
990072272588,665,652,6664,0.69,0
990079351076,980,895,2070,0.59,1
990047648671,832,171,4598,0.6,0
990035810923,173,216,2038,0.77,0
990047350567,1581,622,9005,0.65,0
990051914551,1462,1055,8849,0.37,1
990079399735,505,397,6424,0.84,0
990054393825,623,767,7989,0.81,0
990075251651,473,207,6255,0.63,0
990026813581,638,382,3923,0.87,0
990006433972,432,677,5042,0.86,0
990049209256,153,495,4091,0.84,0
990068341657,1589,853,9448,0.43,1
990007824055,822,548,7753,0.74,0
990012464151,1086,331,3985,0.89,0
990099242218,1084,558,4759,0.87,0
990017073607,2241,727,8944,0.43,1
990042556222,660,221,3831,0.76,1
990008703753,889,194,5192,0.78,0
990086102266,280,1012,4432,0.69,0
990019024203,857,686,4191,0.87,0
990049469693,570,128,4036,0.57,0
990001214923,1367,851,3444,0.57,0
990027566033,538,278,7178,0.83,0
990092163696,261,337,4014,0.63,0
990097499643,832,797,3858,0.82,0
990076772065,987,157,3416,0.83,0
990077311890,651,864,3246,0.77,0
990058708473,1650,364,3030,0.56,0
990097977290,2034,1072,7501,0.53,1
990036078646,1512,613,3474,0.9,0
990043453187,2248,872,5065,0.41,1
990008495067,1568,804,1642,0.8,0
990001087221,474,513,3046,0.67,0
990089857739,987,292,5434,0.83,0
990061459509,846,808,736,0.56,0
990006312495,1506,673,3203,0.74,0
990011723849,1097,115,2220,0.75,0
990090076919,773,665,3294,0.77,0
990002504647,702,425,4214,0.75,0
990045691607,1243,325,3737,0.74,0
990056293987,1140,389,5311,0.51,0
990062292971,1172,591,2689,0.57,0
990035480895,558,523,4155,0.73,0
990003037311,937,550,4298,0.83,0
990059457832,319,246,8243,0.61,0
990026272373,1194,505,4495,0.83,0
990021700261,511,696,6397,0.78,0
990099006109,1097,877,3227,0.56,0
990080918883,532,208,3515,0.64,0
990079684452,722,773,2833,0.72,0
990099924795,815,173,6539,0.51,0
990067751723,282,240,6928,0.53,0
990052302333,207,500,3229,0.63,0
990046630168,1330,324,4418,0.86,0
990021195935,510,495,3332,0.75,0
990080308022,411,531,6390,0.69,0
990051799752,1720,726,4501,0.89,0
990068412917,978,385,3930,0.74,0
990008543457,852,384,7000,0.53,0
990034621528,1271,529,1984,0.74,0
990013000691,787,789,7184,0.81,0
990057529317,564,348,4270,0.59,0
990053345809,819,859,2210,0.71,0
990045801781,744,538,3117,0.68,0
990095797999,452,686,6850,0.77,0
990032711656,2199,1205,8188,0.36,0
990097502308,787,273,6801,0.64,0
990022711318,2347,983,9523,0.45,1
990080959489,955,560,8152,0.76,0
990078562196,140,484,2624,0.78,0
990034623720,954,876,6118,0.84,0
990049693137,502,331,3843,0.53,0
990085831243,992,403,3120,0.81,0
990032207322,664,321,2690,0.7,0
990011292472,770,566,3705,0.6,0
990078377874,515,263,6516,0.81,0
990004301682,1202,859,4890,0.83,0
990006753918,942,538,3264,0.75,0
990096236962,1283,292,5701,0.64,0
990002061528,385,747,4857,0.51,0
990025778407,895,415,3657,0.55,0
990082619591,1263,539,1610,0.56,0
990044795486,484,521,1073,0.6,0
990085733960,498,344,5988,0.77,1
990071431446,544,829,2795,0.63,0
990091621051,837,294,7416,0.68,0
990059269406,1061,169,4386,0.75,0
990009134078,834,639,5462,0.61,0
990003055308,1353,453,6091,0.78,0
990093543705,328,426,3285,0.78,0
990003606307,1002,638,4992,0.53,0
990021674605,545,628,6162,0.53,0
990009905412,542,404,1026,0.9,0
990019653745,1010,304,5829,0.61,1
990052632884,518,595,3443,0.65,0
990039810219,765,492,3068,0.89,0
990088874277,944,559,2718,0.57,0
990009593009,816,742,4684,0.75,0
990060925303,793,590,2098,0.65,0
990087598170,831,685,1518,0.7,0
990040159753,329,1051,4026,0.61,0
990076356048,563,551,5335,0.61,0
990070608753,385,398,4429,0.62,0
990026855981,1087,276,5375,0.8,1
990084577840,241,581,3664,0.56,0
990017668727,2183,1322,5865,0.38,1
990036890079,2179,1145,7980,0.46,1
990023053661,1322,404,6762,0.53,0
990032141428,873,652,5975,0.56,0
990095382770,510,182,3459,0.56,0
990052803873,879,296,3206,0.57,0
990090109204,1767,1366,7938,0.4,1
990077449787,685,233,2515,0.81,0
990006850672,415,535,3108,0.59,0
990019888865,940,216,2579,0.75,0
990082770064,1206,618,5058,0.52,0
990048144673,1163,310,5931,0.81,0
990091382727,996,568,6288,0.85,0
990057815774,454,533,4710,0.55,0
990026324270,218,475,2273,0.66,0
990054536006,426,900,3729,0.6,0
990047314672,706,547,3559,0.82,0
990006814975,638,540,5627,0.57,0
990062304655,970,750,4115,0.65,0
990092756783,1178,577,4628,0.58,0
990073102755,579,1005,4475,0.85,0
990031034126,1627,529,5064,0.68,0
990068841179,2372,1076,7191,0.41,1
990072296470,1776,237,5116,0.65,0
990057430284,513,504,5111,0.8,0
990087885587,1625,1408,7774,0.35,1
990019762574,2324,1225,8396,0.4,1
990015636314,740,480,3963,0.83,0
990070892816,1196,433,6972,0.8,0
990089586487,1284,527,4520,0.78,1
990067613648,950,221,5516,0.59,0
990091050589,1214,403,4760,0.61,0
990024024281,1078,524,6117,0.75,0
990048851011,1074,630,5045,0.8,0
990099874781,906,351,5845,0.54,0
990034453168,523,448,4215,0.57,0
990042259261,435,511,1674,0.64,0
990002970846,479,474,2647,0.54,0
990003193722,1453,1056,7863,0.4,1
990099082319,914,210,3532,0.65,0
990071198622,855,341,7814,0.7,0
990067903316,1209,299,8213,0.69,0
990044683039,574,347,5429,0.71,0
990010883501,261,735,3474,0.75,0
990004681434,815,286,3769,0.73,0
990085300376,962,596,4224,0.56,0
990096308796,707,432,7077,0.79,0
990050928362,1651,601,4480,0.78,0
990013324654,796,319,4732,0.59,0
990082733179,1196,602,6815,0.6,0
990034709141,572,448,2964,0.66,0
990006820056,1221,836,2768,0.58,0
990058392080,1296,434,4944,0.58,1
990067013851,289,580,4231,0.7,0
990035860005,1506,1066,6822,0.46,0
990053472647,313,545,3734,0.56,0
990081402453,1379,392,3949,0.58,0
990034559455,1326,463,2580,0.79,0
990026776049,601,839,5813,0.76,0
990042341947,1496,535,2012,0.56,0
990091271930,1961,1413,10501,0.5,1
990011794025,754,427,4768,0.63,0
990055468520,345,422,7510,0.59,0
990073645549,907,343,4726,0.53,0
990095165219,384,232,4159,0.6,0
990090465458,1244,939,7349,0.59,0
990011801737,866,906,6248,0.6,0
990045180333,1798,1430,10201,0.56,1
990017239688,1218,475,3363,0.75,0
990003005549,688,327,1840,0.87,0
990033395412,352,704,6266,0.81,0
990084512288,1143,364,4401,0.68,0
990040248770,133,591,3798,0.55,0
990051818597,430,262,5664,0.64,0
990072939841,1415,557,4127,0.85,0
990094706455,839,171,3085,0.9,0
990022898291,757,423,4833,0.58,0
990009789828,2105,1065,7664,0.36,1
990048578118,257,242,4053,0.59,0
990078147341,1584,451,6393,0.8,0
